,timestamp,power
102,2023-03-08T23:22:03.382Z,20367.19532807668
103,2023-03-08T23:07:59.084Z,19777.46940453847
104,2023-03-08T22:53:39.499Z,20710.8615398407
105,2023-03-08T22:39:27.887Z,20991.62813822428
106,2023-03-08T22:25:08.713Z,21124.463542302452
107,2023-03-08T22:11:00.214Z,21412.95288403829
108,2023-03-08T21:56:45.264Z,19191.078265508015
109,2023-03-08T21:42:37.894Z,19245.282014211018
110,2023-03-08T21:28:17.722Z,19524.549039204918
111,2023-03-08T21:14:02.774Z,20442.27911631266
112,2023-03-08T20:59:41.375Z,21157.85881678263
113,2023-03-08T20:45:21.503Z,21104.72730000814
114,2023-03-08T20:31:00.172Z,20924.016920725502
115,2023-03-08T20:16:44.714Z,19834.823783238728
116,2023-03-08T20:02:13.729Z,17885.129539171852
117,2023-03-08T19:47:46.407Z,16294.842596848806
118,2023-03-08T19:33:06.862Z,16337.763818105064
119,2023-03-08T19:18:50.371Z,13297.770015398663
120,2023-03-08T19:04:29.894Z,10771.304814020792
121,2023-03-08T18:50:07.071Z,9281.193319956461
122,2023-03-08T18:35:45.164Z,9207.036360104878
123,2023-03-08T18:21:21.471Z,10790.928490956623
124,2023-03-08T18:07:08.193Z,11595.777785778046
125,2023-03-08T17:52:52.835Z,10677.331777413687
126,2023-03-08T17:38:33.719Z,10515.700014432272
127,2023-03-08T17:24:01.230Z,9971.335244178772
128,2023-03-08T17:09:43.312Z,9269.155967235565
129,2023-03-08T16:55:25.781Z,9388.06486527125
130,2023-03-08T16:41:08.778Z,5793.246051669121
131,2023-03-08T16:26:57.227Z,3056.516142686208
132,2023-03-08T16:12:41.301Z,3650.846941272418
133,2023-03-08T15:58:26.535Z,2635.053211450577
134,2023-03-08T15:44:16.528Z,5482.968330383301
135,2023-03-08T15:30:07.960Z,5123.523573080699
136,2023-03-08T15:15:15.769Z,4065.6317840019856
137,2023-03-08T15:00:57.636Z,3294.8963483174643
138,2023-03-08T14:46:51.325Z,6219.109809398651
139,2023-03-08T14:32:43.409Z,7935.190268357595
140,2023-03-08T14:18:42.588Z,8846.684169769287
141,2023-03-08T14:04:38.899Z,9862.622038523357
142,2023-03-08T13:50:34.337Z,9665.116945902506
143,2023-03-08T13:36:27.554Z,7963.972890377045
144,2023-03-08T13:22:27.554Z,7917.0930822690325
145,2023-03-08T13:08:14.857Z,7856.793630123138
146,2023-03-08T12:54:11.583Z,7960.074917475383
147,2023-03-08T12:40:09.127Z,7639.488152662912
148,2023-03-08T12:26:02.517Z,7948.440488179525
149,2023-03-08T12:11:56.358Z,7670.6046501795445
150,2023-03-08T11:57:41.076Z,7149.69117641449
151,2023-03-08T11:43:42.205Z,6891.659939289093
152,2023-03-08T11:29:33.518Z,7312.582667668661
153,2023-03-08T11:15:28.589Z,6826.39639377594
154,2023-03-08T11:01:23.574Z,7427.171369393666
155,2023-03-08T10:47:06.437Z,6903.876892725626
156,2023-03-08T10:32:58.695Z,7654.214731852213
157,2023-03-08T10:18:43.951Z,6782.402575016022
158,2023-03-08T10:04:46.894Z,7455.6853135426845
159,2023-03-08T09:50:45.988Z,6534.09583568573
160,2023-03-08T09:36:41.192Z,7461.089436213175
161,2023-03-08T09:22:32.389Z,6749.083725611369
162,2023-03-08T09:08:26.792Z,7711.057094732921
163,2023-03-08T08:54:24.167Z,7105.085408687592
164,2023-03-08T08:40:13.963Z,7723.106388250986
165,2023-03-08T08:26:10.485Z,6713.239792982737
166,2023-03-08T08:12:09.052Z,7742.693154017131
167,2023-03-08T07:57:18.060Z,7187.856443723043
168,2023-03-08T07:43:03.188Z,7576.507127285004
169,2023-03-08T07:28:52.049Z,7156.58480723699
170,2023-03-08T07:14:48.163Z,7379.374615351358
171,2023-03-08T07:00:45.298Z,7626.865406831105
172,2023-03-08T06:47:01.684Z,6488.59668970108
173,2023-03-08T06:33:11.785Z,7108.632616202036
174,2023-03-08T06:19:10.916Z,6168.080480893453
175,2023-03-08T06:05:22.286Z,6960.895649592081
176,2023-03-08T05:51:27.600Z,6865.901772181192
177,2023-03-08T05:37:32.224Z,6505.562011400858
